"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"963","USGS-MA","USGS Massachusetts Water Science Center","USGS-413627070333311","MA-FSW  431-M01-05BKT","Well",NA,"01090002",NA,NA,NA,NA,41.6080142,-70.5580929,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.27","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861003,63.15,"ft",139,"ft","NWIS"
"964","USGS-MA","USGS Massachusetts Water Science Center","USGS-413627070333312","MA-FSW  431-M01-06WT","Well",NA,"01090002",NA,NA,NA,NA,41.6080142,-70.5580929,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.27","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861003,68.15,"ft",139,"ft","NWIS"
"965","USGS-MA","USGS Massachusetts Water Science Center","USGS-413627070333313","MA-FSW  431-M01-07O","Well",NA,"01090002",NA,NA,NA,NA,41.6080142,-70.5580929,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.27","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861003,73.14,"ft",139,"ft","NWIS"
"966","USGS-MA","USGS Massachusetts Water Science Center","USGS-413627070333314","MA-FSW  431-M01-08GY","Well",NA,"01090002",NA,NA,NA,NA,41.6080142,-70.5580929,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.27","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861003,78.14,"ft",139,"ft","NWIS"
"967","USGS-MA","USGS Massachusetts Water Science Center","USGS-413627070333315","MA-FSW  431-M01-09Y","Well",NA,"01090002",NA,NA,NA,NA,41.6080142,-70.5580929,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.27","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861003,83.12,"ft",139,"ft","NWIS"
"968","USGS-MA","USGS Massachusetts Water Science Center","USGS-413627070333316","MA-FSW  431-M01-10P","Well",NA,"01090002",NA,NA,NA,NA,41.6080142,-70.5580929,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.27","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861003,88.12,"ft",139,"ft","NWIS"
"969","USGS-MA","USGS Massachusetts Water Science Center","USGS-413627070333317","MA-FSW  431-M01-11GN","Well",NA,"01090002",NA,NA,NA,NA,41.6080142,-70.5580929,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.27","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861003,93.11,"ft",139,"ft","NWIS"
"970","USGS-MA","USGS Massachusetts Water Science Center","USGS-413627070333318","MA-FSW  431-M01-12R","Well",NA,"01090002",NA,NA,NA,NA,41.6080142,-70.5580929,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.27","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861003,98.11,"ft",139,"ft","NWIS"
"971","USGS-MA","USGS Massachusetts Water Science Center","USGS-413627070333319","MA-FSW  431-M01-13BU","Well",NA,"01090002",NA,NA,NA,NA,41.6080142,-70.5580929,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.27","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861003,108.13,"ft",139,"ft","NWIS"
"972","USGS-MA","USGS Massachusetts Water Science Center","USGS-413627070333320","MA-FSW  431-M01-14BK","Well",NA,"01090002",NA,NA,NA,NA,41.6080142,-70.5580929,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.27","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861003,118.15,"ft",139,"ft","NWIS"
"973","USGS-MA","USGS Massachusetts Water Science Center","USGS-413629070360501","MA-FSW  208","Well",NA,"01090002",NA,NA,NA,NA,41.6081636,-70.6008632,24000,"1","seconds","Interpolated from MAP.","NAD83","28.90","feet","02","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19760625,15,"ft",15,"ft","NWIS"
"974","USGS-MA","USGS Massachusetts Water Science Center","USGS-413631070331801","MA-FSW  173 FALMOUTH, MA","Well",NA,"01090002",NA,NA,NA,NA,41.6088253,-70.5544928,24000,".01","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.95","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19740515,69,"ft",70,"ft","NWIS"
"975","USGS-MA","USGS Massachusetts Water Science Center","USGS-413633070331101","MA-FSW  271-0165","Well",NA,"01090002",NA,NA,NA,NA,41.6097198,-70.552565,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.37","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19790313,165,"ft",165,"ft","NWIS"
"976","USGS-MA","USGS Massachusetts Water Science Center","USGS-413633070331102","MA-FSW  271-0141","Well",NA,"01090002",NA,NA,NA,NA,41.6097198,-70.552565,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.34","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19790313,141,"ft",141,"ft","NWIS"
"977","USGS-MA","USGS Massachusetts Water Science Center","USGS-413633070331103","MA-FSW  271-0085","Well",NA,"01090002",NA,NA,NA,NA,41.6097198,-70.552565,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.44","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19790313,84.6,"ft",84.6,"ft","NWIS"
"978","USGS-MA","USGS Massachusetts Water Science Center","USGS-413633070331104","MA-FSW  271-0041","Well",NA,"01090002",NA,NA,NA,NA,41.6097198,-70.552565,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.38","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19790313,41.3,"ft",41.3,"ft","NWIS"
"979","USGS-MA","USGS Massachusetts Water Science Center","USGS-413633070331107","MA-FSW  271-0069","Well",NA,"01090002",NA,NA,NA,NA,41.6097198,-70.552565,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.91","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19880810,69.2,"ft",90,"ft","NWIS"
"980","USGS-MA","USGS Massachusetts Water Science Center","USGS-413633070331108","MA-FSW  271-0084","Well",NA,"01090002",NA,NA,NA,NA,41.6097198,-70.552565,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.06","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19880810,84,"ft",86,"ft","NWIS"
"981","USGS-MA","USGS Massachusetts Water Science Center","USGS-413633070331109","MA-FSW  271-0099","Well",NA,"01090002",NA,NA,NA,NA,41.6097198,-70.552565,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.89","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19880810,99.5,"ft",101,"ft","NWIS"
"982","USGS-MA","USGS Massachusetts Water Science Center","USGS-413633070331110","MA-FSW  271-0114","Well",NA,"01090002",NA,NA,NA,NA,41.6097198,-70.552565,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.88","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19880810,114.4,"ft",122,"ft","NWIS"
"983","USGS-MA","USGS Massachusetts Water Science Center","USGS-413636070333201","MA-FSW  294-0066","Well",NA,"01090002",NA,NA,NA,NA,41.6103947,-70.558204,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.73","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19790430,66.1,"ft",NA,NA,"NWIS"
"984","USGS-MA","USGS Massachusetts Water Science Center","USGS-413636070333203","MA-FSW  294-0103","Well",NA,"01090002",NA,NA,NA,NA,41.6103947,-70.558204,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.73","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19790501,103,"ft",NA,NA,"NWIS"
"985","USGS-MA","USGS Massachusetts Water Science Center","USGS-413636070333204","MA-FSW  294-0089","Well",NA,"01090002",NA,NA,NA,NA,41.6103947,-70.558204,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.73","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19790501,89.4,"ft",102,"ft","NWIS"
"986","USGS-MA","USGS Massachusetts Water Science Center","USGS-413636070333205","MA-FSW  294-0077","Well",NA,"01090002",NA,NA,NA,NA,41.6103947,-70.558204,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.25","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"987","USGS-MA","USGS Massachusetts Water Science Center","USGS-413636070333206","MA-FSW  294-0064","Well",NA,"01090002",NA,NA,NA,NA,41.6103947,-70.558204,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.56","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"988","USGS-MA","USGS Massachusetts Water Science Center","USGS-413636070333207","MA-FSW  294-A01","Well: Test hole not completed as a well",NA,"01090002",NA,NA,NA,NA,41.6103947,-70.558204,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","35.7","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001",NA,NA,NA,19870423,NA,NA,110.3,"ft","NWIS"
"989","USGS-MA","USGS Massachusetts Water Science Center","USGS-413636070333208","MA-FSW  294-0109","Well",NA,"01090002",NA,NA,NA,NA,41.6103947,-70.558204,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","36.57","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"990","USGS-MA","USGS Massachusetts Water Science Center","USGS-413637070322901","MA-FSW  412-A01","Well: Test hole not completed as a well",NA,"01090002",NA,NA,NA,NA,41.6106838,-70.5410426,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","45.00","feet","1.0","feet","Level or other surveyed method.","NGVD29","US",25,"001",NA,NA,NA,19840821,NA,NA,111,"ft","NWIS"
"991","USGS-MA","USGS Massachusetts Water Science Center","USGS-413637070322902","MA-FSW  412-0042","Well",NA,"01090002",NA,NA,NA,NA,41.6106838,-70.5410426,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","45.40","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19840821,41.5,"ft",41.9,"ft","NWIS"
"992","USGS-MA","USGS Massachusetts Water Science Center","USGS-413637070322903","MA-FSW  412-0064","Well",NA,"01090002",NA,NA,NA,NA,41.6106838,-70.5410426,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","45.17","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19840822,63.8,"ft",64.2,"ft","NWIS"
"993","USGS-MA","USGS Massachusetts Water Science Center","USGS-413637070322904","MA-FSW  412-0078","Well",NA,"01090002",NA,NA,NA,NA,41.6106838,-70.5410426,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","44.99","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19840822,77.6,"ft",78.2,"ft","NWIS"
"994","USGS-MA","USGS Massachusetts Water Science Center","USGS-413637070322905","MA-FSW  412-0091","Well",NA,"01090002",NA,NA,NA,NA,41.6106838,-70.5410426,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","44.95","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19840822,91.1,"ft",91.5,"ft","NWIS"
"995","USGS-MA","USGS Massachusetts Water Science Center","USGS-413637070322906","MA-FSW  412-0108","Well",NA,"01090002",NA,NA,NA,NA,41.6106838,-70.5410426,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","44.86","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19840822,108,"ft",109,"ft","NWIS"
"996","USGS-MA","USGS Massachusetts Water Science Center","USGS-413639070324201","MA-FSW  359-0119","Well",NA,"01090002",NA,NA,NA,NA,41.6110587,-70.5443148,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.18","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19831110,119,"ft",120,"ft","NWIS"
"997","USGS-MA","USGS Massachusetts Water Science Center","USGS-413639070324202","MA-FSW  359-0088","Well",NA,"01090002",NA,NA,NA,NA,41.6110587,-70.5443148,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.36","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19840814,88.4,"ft",88.8,"ft","NWIS"
"998","USGS-MA","USGS Massachusetts Water Science Center","USGS-413639070324203","MA-FSW  359-0107","Well",NA,"01090002",NA,NA,NA,NA,41.6110587,-70.5443148,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.25","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19840831,107,"ft",108,"ft","NWIS"
"999","USGS-MA","USGS Massachusetts Water Science Center","USGS-413639070324204","MA-FSW  359-0141","Well",NA,"01090002",NA,NA,NA,NA,41.6110587,-70.5443148,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.34","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19871106,140.6,"ft",142,"ft","NWIS"
"1000","USGS-MA","USGS Massachusetts Water Science Center","USGS-413639070324205","MA-FSW  359-0050","Well",NA,"01090002",NA,NA,NA,NA,41.6110587,-70.5443148,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","69.91","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19871117,49.9,"ft",52,"ft","NWIS"
"1001","USGS-MA","USGS Massachusetts Water Science Center","USGS-413640070325101","MA-FSW  357-0119","Well",NA,"01090002",NA,NA,NA,NA,41.6115392,-70.5469343,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.60","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19831108,119,"ft",120,"ft","NWIS"
"1002","USGS-MA","USGS Massachusetts Water Science Center","USGS-413640070325102","MA-FSW  357-0099","Well",NA,"01090002",NA,NA,NA,NA,41.6115392,-70.5469343,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.75","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19850530,99,"ft",99.6,"ft","NWIS"
"1003","USGS-MA","USGS Massachusetts Water Science Center","USGS-413640070325103","MA-FSW  357-0079","Well",NA,"01090002",NA,NA,NA,NA,41.6115392,-70.5469343,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.67","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19850530,78.9,"ft",79.3,"ft","NWIS"
"1004","USGS-MA","USGS Massachusetts Water Science Center","USGS-413640070325104","MA-FSW  357-0139","Well",NA,"01090002",NA,NA,NA,NA,41.6115392,-70.5469343,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.52","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19850530,139,"ft",140,"ft","NWIS"
"1005","USGS-MA","USGS Massachusetts Water Science Center","USGS-413641070324501","MA-FSW  460-0080","Well",NA,"01090002",NA,NA,NA,NA,41.6114531,-70.545526,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.20","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001",NA,NA,"Unconfined single aquifer",19871118,79.7,"ft",82,"ft","NWIS"
"1006","USGS-MA","USGS Massachusetts Water Science Center","USGS-413641070324502","MA-FSW  460-0100","Well",NA,"01090002",NA,NA,NA,NA,41.6114531,-70.545526,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.44","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19871118,99.8,"ft",102,"ft","NWIS"
"1007","USGS-MA","USGS Massachusetts Water Science Center","USGS-413641070324503","MA-FSW  460-0120","Well",NA,"01090002",NA,NA,NA,NA,41.6114531,-70.545526,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.32","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19871118,119.8,"ft",122,"ft","NWIS"
"1008","USGS-MA","USGS Massachusetts Water Science Center","USGS-413641070324504","MA-FSW  460-0140","Well",NA,"01090002",NA,NA,NA,NA,41.6114531,-70.545526,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","70.20","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19871118,140.2,"ft",142,"ft","NWIS"
"1009","USGS-MA","USGS Massachusetts Water Science Center","USGS-413642070340001","MA-FSW  302-0020","Well",NA,"01090002",NA,NA,NA,NA,41.6119279,-70.5660014,24000,".01","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","40.72","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19790504,20.2,"ft",20.2,"ft","NWIS"
"1010","USGS-MA","USGS Massachusetts Water Science Center","USGS-413643070325901","MA-FSW  356-0134","Well",NA,"01090002",NA,NA,NA,NA,41.6123003,-70.5492149,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","65.47","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19831104,134,"ft",134,"ft","NWIS"
"1011","USGS-MA","USGS Massachusetts Water Science Center","USGS-413643070325902","MA-FSW  356-0108","Well",NA,"01090002",NA,NA,NA,NA,41.6123003,-70.5492149,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","65.24","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19831107,108,"ft",109,"ft","NWIS"
"1012","USGS-MA","USGS Massachusetts Water Science Center","USGS-413643070325903","MA-FSW  356-0079","Well",NA,"01090002",NA,NA,NA,NA,41.6123003,-70.5492149,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","65.37","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19831104,79.2,"ft",79.7,"ft","NWIS"
"1013","USGS-MA","USGS Massachusetts Water Science Center","USGS-413645070304701","MA-MIW   19-0046","Well",NA,"01090002",NA,NA,NA,NA,41.6124424,-70.5131392,24000,".5","seconds","Interpolated from Digital MAP.","NAD83","49.71","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19750630,46.2,"ft",47,"ft","NWIS"
"1014","USGS-MA","USGS Massachusetts Water Science Center","USGS-413646070330601","MA-FSW  350-0084","Well",NA,"01090002",NA,NA,NA,NA,41.6128308,-70.5511733,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","37.71","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19830804,83.8,"ft",84.1,"ft","NWIS"
"1015","USGS-MA","USGS Massachusetts Water Science Center","USGS-413646070330602","MA-FSW  350-0052","Well",NA,"01090002",NA,NA,NA,NA,41.6128308,-70.5511733,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","37.85","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19830804,51.6,"ft",51.9,"ft","NWIS"
"1016","USGS-MA","USGS Massachusetts Water Science Center","USGS-413646070330603","MA-FSW  350-0013","Well",NA,"01090002",NA,NA,NA,NA,41.6128308,-70.5511733,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","37.85","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19830804,12.7,"ft",13,"ft","NWIS"
"1017","USGS-MA","USGS Massachusetts Water Science Center","USGS-413646070330604","MA-FSW  350-0110","Well",NA,"01090002",NA,NA,NA,NA,41.6128308,-70.5511733,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","37.79","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19831020,110,"ft",110,"ft","NWIS"
"1018","USGS-MA","USGS Massachusetts Water Science Center","USGS-413646070330605","MA-FSW  350-0064","Well",NA,"01090002",NA,NA,NA,NA,41.6128308,-70.5511733,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","37.81","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19831021,64.4,"ft",64.9,"ft","NWIS"
"1019","USGS-MA","USGS Massachusetts Water Science Center","USGS-413646070330608","MA-FSW  350-A02","Well: Test hole not completed as a well",NA,"01090002",NA,NA,NA,NA,41.6128308,-70.5511733,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","37.8","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001",NA,NA,NA,19870224,NA,NA,103,"ft","NWIS"
"1020","USGS-MA","USGS Massachusetts Water Science Center","USGS-413646070330609","MA-FSW  350-0077","Well",NA,"01090002",NA,NA,NA,NA,41.6128308,-70.5511733,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","37.99","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"1021","USGS-MA","USGS Massachusetts Water Science Center","USGS-413646070330610","MA-FSW  350-M01-01PT","Well",NA,"01090002",NA,NA,NA,NA,41.6128308,-70.5511733,25000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","37.80","feet","0.5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash",NA,19861106,10.58,"ft",112,"ft","NWIS"
