"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"342","USGS-MI","USGS Michigan Water Science Center","USGS-04102586","HAVEN-MAX LK DR AB LAGOON AT BLOOMINGDALE, MI","Stream",NA,"04050002",NA,NA,NA,NA,42.378924,-85.9605787,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"343","USGS-MI","USGS Michigan Water Science Center","USGS-04102587","HAVEN & MAX LAKE DRAIN NEAR BLOOMINGDALE, MI","Stream",NA,"04050002",9.34,"sq mi",NA,NA,42.3736463,-85.9864128,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"344","USGS-MI","USGS Michigan Water Science Center","USGS-04102588","GREAT BEAR LAKE NR BLOOMINGDALE, MI","Lake, Reservoir, Impoundment",NA,"04050002",NA,NA,NA,NA,42.3633688,-85.9953016,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"345","USGS-MI","USGS Michigan Water Science Center","USGS-04102589","GREAT BEAR LAKE DRAIN NEAR BLOOMINGDALE, MI","Stream",NA,"04050002",12.3,"sq mi",NA,NA,42.3694797,-86.000302,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"346","USGS-MI","USGS Michigan Water Science Center","USGS-04102590","HAVEN-MAX LAKE DRAIN NEAR BANGOR, MI","Stream",NA,"04050002",NA,NA,NA,NA,42.3472574,-86.0528019,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"347","USGS-MI","USGS Michigan Water Science Center","USGS-04102611","NORTH LAKE NEAR GRAND JUNCTION, MI","Lake, Reservoir, Impoundment",NA,"04050002",NA,NA,NA,NA,42.3772563,-86.0755812,NA,1,"minutes","Interpolated from MAP.","NAD83",682,"feet",10,"feet","Reported method of determination.","NGVD29","US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"348","USGS-MI","USGS Michigan Water Science Center","USGS-04102618","SOUTH BRANCH BLACK RIVER AT BANGOR, MI","Stream",NA,"04050002",NA,NA,NA,NA,42.315591,-86.1133572,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"349","USGS-MI","USGS Michigan Water Science Center","USGS-04102700","SOUTH BRANCH BLACK RIVER NEAR BANGOR, MI","Stream",NA,"04050002",83.6,"sq mi",NA,NA,42.3542001,-86.1875265,24000,10,"seconds","Interpolated from MAP.","NAD83",610,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"350","USGS-MI","USGS Michigan Water Science Center","USGS-04102720","CEDAR CREEK AT 16TH AVENUE NEAR SOUTH HAVEN, MI","Stream",NA,"04050002",17.6,"sq mi",NA,NA,42.3605886,-86.2039159,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"351","USGS-MI","USGS Michigan Water Science Center","USGS-04102726","BUTTERNUT CREEK NEAR SOUTH HAVEN, MI","Stream",NA,"04050002",10.9,"sq mi",NA,NA,42.4116978,-86.2161402,24000,1,"seconds","Interpolated from MAP.","NAD83",585,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"352","USGS-MI","USGS Michigan Water Science Center","USGS-04102730","SOUTH BRANCH BLACK RIVER AT 70TH ST NR KIBBIE, MI","Stream",NA,"04050002",130,"sq mi",NA,NA,42.4153087,-86.2253071,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"353","USGS-MI","USGS Michigan Water Science Center","USGS-04102731","SOUTH BRANCH BLACK RIVER NEAR SOUTH HAVEN, MI","Stream",NA,"04050002",NA,NA,NA,NA,42.419475,-86.2400297,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"354","USGS-MI","USGS Michigan Water Science Center","USGS-04102735","LITTLE BEAR LAKE DRAIN NEAR BLOOMINGDALE, MI","Stream",NA,"04050002",5.01,"sq mi",NA,NA,42.4192001,-86.0403046,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"355","USGS-MI","USGS Michigan Water Science Center","USGS-04102743","MELVIN C DR AT 42ND ST NR BLOOMINGDALE, MI","Stream",NA,"04050002",NA,NA,NA,NA,42.3908682,-85.9569679,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"356","USGS-MI","USGS Michigan Water Science Center","USGS-04102750","MELVIN CREEK AT 47.5 STREET NEAR BLOOMINGDALE, MI","Stream",NA,"04050002",7.1,"sq mi",NA,NA,42.4092008,-86.0097482,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"357","USGS-MI","USGS Michigan Water Science Center","USGS-04102770","BARBER CREEK AT BASELINE RD NR GRAND JUNCTION, MI","Stream",NA,"04050002",7.71,"sq mi",NA,NA,42.418922,-86.061416,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"358","USGS-MI","USGS Michigan Water Science Center","USGS-04102810","SOUTH BRANCH KALAMAZOO RIVER NEAR HOMER, MI","Stream",NA,"04050003",NA,NA,NA,NA,42.1594879,-84.8052495,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"359","USGS-MI","USGS Michigan Water Science Center","USGS-04104280","BATTLE CREEK NR CHARLOTTE, MI","Stream",NA,"04050003",NA,NA,NA,NA,42.4944818,-84.8688768,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"360","USGS-MI","USGS Michigan Water Science Center","USGS-04104290","BIG CREEK NEAR OLIVET, MI","Stream",NA,"04050003",NA,NA,NA,NA,42.4694823,-84.8902654,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"361","USGS-MI","USGS Michigan Water Science Center","USGS-04104300","INDIAN CREEK AT MESSENGER HWY AT OLIVET, MI","Stream",NA,"04050003",48.7,"sq mi",NA,NA,42.4625379,-84.9302664,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"362","USGS-MI","USGS Michigan Water Science Center","USGS-04104450","BATTLE CREEK AT SHERWOOD RD NR BELLEVUE, MI","Stream",NA,"04050003",NA,NA,NA,NA,42.4455938,-84.9813784,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"363","USGS-MI","USGS Michigan Water Science Center","USGS-04105650","SEVENMILE CREEK AT 48TH STREET NEAR AUGUSTA, MI","Stream",NA,"04050003",14.4,"sq mi",NA,NA,42.3678176,-85.2983322,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"364","USGS-MI","USGS Michigan Water Science Center","USGS-04105680","AUGUSTA CREEK NR HICKORY CORNERS, MI","Stream",NA,"04050003",19.6,"sq mi",NA,NA,42.4114274,-85.3441692,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"365","USGS-MI","USGS Michigan Water Science Center","USGS-04105685","HAMILTON LAKE OUTLET NR HICKORY CORNERS, MI","Stream",NA,"04050003",7.69,"sq mi",NA,NA,42.4067053,-85.3438912,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"366","USGS-MI","USGS Michigan Water Science Center","USGS-04105700","AUGUSTA CREEK NEAR AUGUSTA, MI","Stream",NA,"04050003",38.9,"sq mi",NA,NA,42.3533734,-85.3538894,24000,1,"minutes","Interpolated from MAP.","NAD83",815,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"367","USGS-MI","USGS Michigan Water Science Center","USGS-04105707","KALAMAZOO RIVER NEAR AUGUSTA, MI","Stream",NA,"04050003",NA,NA,NA,NA,42.3255964,-85.3588884,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"368","USGS-MI","USGS Michigan Water Science Center","USGS-04105767","GULL LAKE NEAR RICHLAND, MI","Lake, Reservoir, Impoundment",NA,"04050003",NA,NA,NA,NA,42.4014275,-85.4133381,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"369","USGS-MI","USGS Michigan Water Science Center","USGS-04105800","GULL CREEK AT 37TH STREET NEAR GALESBURG, MI","Stream",NA,"04050003",38.1,"sq mi",NA,NA,42.3150411,-85.4011119,24000,1,"seconds","Interpolated from MAP.","NAD83",820,"feet",10,"feet","Reported method of determination.","NGVD29","US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"370","USGS-MI","USGS Michigan Water Science Center","USGS-04105802","GULL CREEK AT AUGUSTA DRIVE NR GALESBURG, MI","Stream",NA,"04050003",39.9,"sq mi",NA,NA,42.3011526,-85.3986113,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"371","USGS-MI","USGS Michigan Water Science Center","USGS-04105990","COMSTOCK CREEK AT E. MAIN STREET NR KALAMAZOO, MI","Stream",NA,"04050003",18.3,"sq mi",NA,NA,42.302819,-85.5044489,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"372","USGS-MI","USGS Michigan Water Science Center","USGS-04106000","KALAMAZOO RIVER AT COMSTOCK, MI","Stream",NA,"04050003",1010,"sq mi",NA,NA,42.2855972,-85.513893,24000,1,"minutes","Interpolated from MAP.","NAD83",756.12,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"373","USGS-MI","USGS Michigan Water Science Center","USGS-04106020","DAVIS CREEK AT N AVE E NEAR KALAMAZOO, MI","Stream",NA,"04050003",NA,NA,NA,NA,42.2450423,-85.5383364,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"374","USGS-MI","USGS Michigan Water Science Center","USGS-04106050","DAVIS CREEK AT OLMSTEAD ROAD AT KALAMAZOO, MI","Stream",NA,"04050003",15.2,"sq mi",NA,NA,42.2742082,-85.5380598,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"375","USGS-MI","USGS Michigan Water Science Center","USGS-04106140","TRIB TO PORTAGE CK AT VANDERBILT AVE NR PORTAGE,MI","Stream",NA,"04050003",2.63,"sq mi",NA,NA,42.1867089,-85.631114,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"376","USGS-MI","USGS Michigan Water Science Center","USGS-04106180","PORTAGE CREEK AT PORTAGE, MI","Stream",NA,"04050003",16.5,"sq mi",NA,NA,42.2044869,-85.5911138,24000,1,"minutes","Interpolated from MAP.","NAD83",850,"feet",2.5,"feet","Interpolated from topographic map.","NGVD29","US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"377","USGS-MI","USGS Michigan Water Science Center","USGS-04106190","PORTAGE CREEK AT GARDEN LANE NR PORTAGE, MI","Stream",NA,"04050003",18.6,"sq mi",NA,NA,42.2105979,-85.5863917,24000,1,"seconds","Interpolated from MAP.","NAD83",833.12,"feet",0.01,"feet","Reported method of determination.","NGVD29","US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"378","USGS-MI","USGS Michigan Water Science Center","USGS-04106200","UPJOHN DISCHARGE CHANNEL NR PORTAGE, MI","Stream",NA,"04050003",NA,NA,NA,NA,42.2178201,-85.5783362,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"379","USGS-MI","USGS Michigan Water Science Center","USGS-04106250","PORTAGE CREEK AT MILHAM RD NR PORTAGE, MI","Stream",NA,"04050003",21.3,"sq mi",NA,NA,42.2305976,-85.5766701,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"380","USGS-MI","USGS Michigan Water Science Center","USGS-04106300","PORTAGE CREEK NEAR KALAMAZOO, MI","Stream",NA,"04050003",22.4,"sq mi",NA,NA,42.2461111,-85.575,24000,1,"minutes","Interpolated from MAP.","NAD83",814.88,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"381","USGS-MI","USGS Michigan Water Science Center","USGS-04106311","EAGLE LAKE NR MATTAWAN, MI","Lake, Reservoir, Impoundment",NA,"04050003",NA,NA,NA,NA,42.2139289,-85.7161175,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"382","USGS-MI","USGS Michigan Water Science Center","USGS-04106400","WEST FORK PORTAGE CREEK AT KALAMAZOO, MI","Stream",NA,"04050003",18.7,"sq mi",NA,NA,42.2444854,-85.6144495,24000,1,"seconds","Interpolated from MAP.","NAD83",858.09,"feet",0.01,"feet","Reported method of determination.","NGVD29","US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"383","USGS-MI","USGS Michigan Water Science Center","USGS-04106412","W FK PORTAGE C DIV CA, STA 9, AT KALAMAZOO, MI","Stream",NA,"04050003",NA,NA,NA,NA,42.2411526,-85.5927821,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"384","USGS-MI","USGS Michigan Water Science Center","USGS-04106416","WEST FORK PORTAGE CREEK NR KALAMAZOO, MI","Stream",NA,"04050003",NA,NA,NA,NA,42.2394859,-85.5963933,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"385","USGS-MI","USGS Michigan Water Science Center","USGS-04106420","WEST FORK PORTAGE CREEK AT MOUTH AT KALAMAZOO, MI","Stream",NA,"04050003",21.7,"sq mi",NA,NA,42.2478194,-85.575282,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"386","USGS-MI","USGS Michigan Water Science Center","USGS-04106500","PORTAGE CREEK AT KALAMAZOO, MI","Stream",NA,"04050003",46.8,"sq mi",NA,NA,42.2742075,-85.5763942,24000,1,"seconds","Interpolated from MAP.","NAD83",761.5,"feet",0.1,"feet","Reported method of determination.","NGVD29","US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"387","USGS-MI","USGS Michigan Water Science Center","USGS-04106505","AXTELL CREEK AT PORTAGE CK CONFL AT KALAMAZOO, MI","Stream",NA,"04050003",NA,NA,NA,NA,42.2817073,-85.5788946,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"388","USGS-MI","USGS Michigan Water Science Center","USGS-04106506","AXTELL CREEK RECHARGE POND AT KALAMAZOO, MI","Lake, Reservoir, Impoundment",NA,"04050003",NA,NA,NA,NA,42.2792073,-85.5841724,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"389","USGS-MI","USGS Michigan Water Science Center","USGS-04106720","SPRING BROOK AT 27TH ST AT RICHLAND JUNCTION, MI","Stream",NA,"04050003",20.5,"sq mi",NA,NA,42.4011495,-85.5041749,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"390","USGS-MI","USGS Michigan Water Science Center","USGS-04106730","SPRING BROOK AT CD AVE NR RICHLAND, MI","Stream",NA,"04050003",22.4,"sq mi",NA,NA,42.3836498,-85.5186191,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"391","USGS-MI","USGS Michigan Water Science Center","USGS-04106750","SPRING BROOK AT RIVERVIEW DRIVE NR EAST COOPER, MI","Stream",NA,"04050003",31.1,"sq mi",NA,NA,42.3567057,-85.5513969,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"392","USGS-MI","USGS Michigan Water Science Center","USGS-04106770","KALAMAZOO RIVER AT D AVENUE NR COOPER CENTER, MI","Stream",NA,"04050003",1248,"sq mi",NA,NA,42.3764271,-85.5777874,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"393","USGS-MI","USGS Michigan Water Science Center","USGS-04106850","SILVER CREEK AT 19TH STREET NR PLAINWELL, MI","Stream",NA,"04050003",20.5,"sq mi",NA,NA,42.4172592,-85.590845,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"394","USGS-MI","USGS Michigan Water Science Center","USGS-04107710","SAND CREEK AT 2ND STREET NEAR ALAMO, MI","Stream",NA,"04050003",21.2,"sq mi",NA,NA,42.350592,-85.7452914,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"395","USGS-MI","USGS Michigan Water Science Center","USGS-04107740","PINE CREEK AT 2ND AVENUE NEAR GOBLES, MI","Stream",NA,"04050003",9.61,"sq mi",NA,NA,42.4111463,-85.7708507,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"159",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"396","USGS-MI","USGS Michigan Water Science Center","USGS-04107750","RUPERT LAKE OUTLET AT AB AVE NEAR PLAINWELL, MI","Stream",NA,"04050003",5.27,"sq mi",NA,NA,42.4147575,-85.738072,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"397","USGS-MI","USGS Michigan Water Science Center","USGS-04107770","UNNAMED TRIBUTARY TO PINE CREEK NEAR ALAMO, MI","Stream",NA,"04050003",7.08,"sq mi",NA,NA,42.4180912,-85.703071,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"077",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"398","USGS-MI","USGS Michigan Water Science Center","USGS-04108500","KALAMAZOO RIVER NEAR FENNVILLE, MI","Stream",NA,"04050003",1600,"sq mi",NA,NA,42.5936408,-85.9841986,NA,1,"seconds","Interpolated from MAP.","NAD83",586.51,"feet",0.01,"feet","Reported method of determination.","NGVD29","US",26,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"399","USGS-MI","USGS Michigan Water Science Center","USGS-04108600","RABBIT RIVER NEAR HOPKINS, MI","Stream",NA,"04050003",71.4,"sq mi",NA,NA,42.6422537,-85.7219681,24000,1,"minutes","Interpolated from MAP.","NAD83",700,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",26,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"400","USGS-MI","USGS Michigan Water Science Center","USGS-04108660","KALAMAZOO RIVER AT NEW RICHMOND, MI","Stream",NA,"04050003",1950,"sq mi",NA,NA,42.6508598,-86.106703,24000,1,"minutes","Interpolated from MAP.","NAD83",590,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",26,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"401","USGS-MI","USGS Michigan Water Science Center","USGS-04108690","KALAMAZOO RIVER AT SAUGATUCK, MI","Stream",NA,"04050003",2020,"sq mi",NA,NA,42.6472473,-86.1980934,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"402","USGS-MI","USGS Michigan Water Science Center","USGS-04108800","MACATAWA RIVER AT STATE ROAD NEAR ZEELAND, MI","Stream",NA,"04050002",65.8,"sq mi",NA,NA,42.7791917,-86.0183722,24000,1,"minutes","Interpolated from MAP.","NAD83",585.7,"feet",0.01,"feet","Reported method of determination.","NGVD29","US",26,"139",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"403","USGS-MI","USGS Michigan Water Science Center","USGS-04108898","GRAND RIVER AT BROOKLYN, MI","Stream",NA,"04050004",NA,NA,NA,NA,42.1388889,-84.3530556,24000,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"075",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"404","USGS-MI","USGS Michigan Water Science Center","USGS-04109000","GRAND RIVER AT JACKSON, MI","Stream",NA,"04050004",174,"sq mi",NA,NA,42.2836468,-84.4088483,24000,1,"minutes","Interpolated from MAP.","NAD83",900,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",26,"075",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"405","USGS-MI","USGS Michigan Water Science Center","USGS-04109400","WINNEWANA LAKE OUTLET NEAR WATERLOO, MI","Stream",NA,"04050004",NA,NA,NA,NA,42.3475358,-84.1121742,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"161",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"406","USGS-MI","USGS Michigan Water Science Center","USGS-04109700","PICKETT DRAIN AT HEENEY ROAD NEAR FITCHBURG, MI","Stream",NA,"04050004",NA,NA,NA,NA,42.447258,-84.241629,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"065",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"407","USGS-MI","USGS Michigan Water Science Center","USGS-04110590","BATTEESE CREEK NEAR WILLIAMSTON, MI","Stream",NA,"04050004",NA,NA,NA,NA,42.446425,-84.32941,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"065",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"408","USGS-MI","USGS Michigan Water Science Center","USGS-04110645","HUNTOON CREEK AT BELLEVUE ROAD NEAR LESLIE, MI","Stream",NA,"04050004",NA,NA,NA,NA,42.4511475,-84.4274693,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"065",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"409","USGS-MI","USGS Michigan Water Science Center","USGS-04110650","HUNTOON CREEK AT OLDS ROAD NEAR LESLIE, MI","Stream",NA,"04050004",11.2,"sq mi",NA,NA,42.436703,-84.4363577,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"065",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"410","USGS-MI","USGS Michigan Water Science Center","USGS-04110890","SPRING BROOK NR CHARLESWORTH, MI","Stream",NA,"04050004",NA,NA,NA,NA,42.450871,-84.6591452,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"411","USGS-MI","USGS Michigan Water Science Center","USGS-04110900","SPRING BROOK AT SPICERVILLE HWY NR EATON RAPIDS,MI","Stream",NA,"04050004",57,"sq mi",NA,NA,42.4925374,-84.6874815,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",26,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"412","USGS-MI","USGS Michigan Water Science Center","USGS-04111000","GRAND RIVER NEAR EATON RAPIDS, MI","Stream",NA,"04050004",661,"sq mi",NA,NA,42.5347591,-84.6230353,24000,3,"seconds","Interpolated from MAP.","NAD83",852.68,"feet",0.01,"feet","Reported method of determination.","NGVD29","US",26,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
