"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"874","USGS-NH","USGS New Hampshire Water Science Center","USGS-431710070583101","NH-RHW   63","Well",NA,"01060003",NA,NA,NA,NA,43.2861929,-70.9747851,24000,"5","seconds","Interpolated from MAP.","NAD83","215","feet","2","feet","Altimeter.","NGVD29","US",33,"017",NA,NA,"Confined single aquifer",19860730,69,"ft",118,"ft","NWIS"
"875","USGS-NH","USGS New Hampshire Water Science Center","USGS-431710071423901","NH-WHW   29","Well",NA,"01070003",NA,NA,NA,NA,43.2861892,-71.7103548,NA,"5","seconds","Interpolated from MAP.","NAD83","380","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,185,"ft",NA,NA,"NWIS"
"876","USGS-NH","USGS New Hampshire Water Science Center","USGS-431712071334801","NH-CVW  105","Well",NA,"01070006",NA,NA,NA,NA,43.2867463,-71.5628511,NA,"5","seconds","Interpolated from MAP.","NAD83","350","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,142,"ft",NA,NA,"NWIS"
"877","USGS-NH","USGS New Hampshire Water Science Center","USGS-431712072114601","NH-UNW   17","Well",NA,"01080106",NA,NA,NA,NA,43.286742,-72.1956422,25000,"5","seconds","Interpolated from MAP.","NAD83","1540","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"019",NA,"Bedrock",NA,1985,300,"ft",NA,NA,"NWIS"
"878","USGS-NH","USGS New Hampshire Water Science Center","USGS-431714071511101","NH-WCW   78","Well",NA,"01070003",NA,NA,NA,NA,43.2872993,-71.8525802,NA,"5","seconds","Interpolated from MAP.","NAD83","480","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,180,"ft",NA,NA,"NWIS"
"879","USGS-NH","USGS New Hampshire Water Science Center","USGS-431716071334901","NH-CVW  106","Well",NA,"01070006",NA,NA,NA,NA,43.2878574,-71.5631289,NA,"5","seconds","Interpolated from MAP.","NAD83","385","feet","1","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,302,"ft",NA,NA,"NWIS"
"880","USGS-NH","USGS New Hampshire Water Science Center","USGS-431716071372501","NH-BTW   57","Well",NA,"01070003",NA,NA,NA,NA,43.2878568,-71.6231304,NA,"5","seconds","Interpolated from MAP.","NAD83","480","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,380,"ft",NA,NA,"NWIS"
"881","USGS-NH","USGS New Hampshire Water Science Center","USGS-431719071332701","NH-CVW   56","Well",NA,"01070006",NA,NA,NA,NA,43.2886908,-71.5570176,NA,"5","seconds","Interpolated from MAP.","NAD83","340","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1984,305,"ft",NA,NA,"NWIS"
"882","USGS-NH","USGS New Hampshire Water Science Center","USGS-431719071554401","NH-SYW   62","Well",NA,"01070003",NA,NA,NA,NA,43.2886878,-71.9284151,NA,"5","seconds","Interpolated from MAP.","NAD83","950","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,415,"ft",NA,NA,"NWIS"
"883","USGS-NH","USGS New Hampshire Water Science Center","USGS-431723071265101","NH-LSW   30","Well",NA,"01070006",NA,NA,NA,NA,43.2898026,-71.4470148,NA,"5","seconds","Interpolated from MAP.","NAD83","490","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1984,103,"ft",NA,NA,"NWIS"
"884","USGS-NH","USGS New Hampshire Water Science Center","USGS-431724071310801","NH-CVW  119","Well",NA,"01070006",NA,NA,NA,NA,43.2900801,-71.5184055,NA,"5","seconds","Interpolated from MAP.","NAD83","500","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,220,"ft",NA,NA,"NWIS"
"885","USGS-NH","USGS New Hampshire Water Science Center","USGS-431724071333301","NH-CVW   87","Well",NA,"01070006",NA,NA,NA,NA,43.2900796,-71.5586843,NA,"5","seconds","Interpolated from MAP.","NAD83","345","feet","1","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,193,"ft",NA,NA,"NWIS"
"886","USGS-NH","USGS New Hampshire Water Science Center","USGS-431725071333501","NH-CVW   73","Well",NA,"01070006",NA,NA,NA,NA,43.2903574,-71.5592399,NA,"5","seconds","Interpolated from MAP.","NAD83","350","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1985,160,"ft",NA,NA,"NWIS"
"887","USGS-NH","USGS New Hampshire Water Science Center","USGS-431728071162501","NH-PHW   71","Well",NA,"01070006",NA,NA,NA,NA,43.2911918,-71.2731215,NA,"5","seconds","Interpolated from MAP.","NAD83","800","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1988,540,"ft",NA,NA,"NWIS"
"888","USGS-NH","USGS New Hampshire Water Science Center","USGS-431730071565101","NH-SYW   83","Well",NA,"01070003",NA,NA,NA,NA,43.2917432,-71.9470267,NA,"5","seconds","Interpolated from MAP.","NAD83","850","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,NA,365,"ft",NA,NA,"NWIS"
"889","USGS-NH","USGS New Hampshire Water Science Center","USGS-431733071340101","NH-CVW   83","Well",NA,"01070006",NA,NA,NA,NA,43.2925795,-71.5664623,NA,"5","seconds","Interpolated from MAP.","NAD83","360","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,235,"ft",NA,NA,"NWIS"
"890","USGS-NH","USGS New Hampshire Water Science Center","USGS-431733071340301","NH-CVW  102","Well",NA,"01070006",NA,NA,NA,NA,43.2925795,-71.5670179,NA,"5","seconds","Interpolated from MAP.","NAD83","370","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,250,"ft",NA,NA,"NWIS"
"891","USGS-NH","USGS New Hampshire Water Science Center","USGS-431736070572301","NH-RHW   47","Well",NA,"01060003",NA,NA,NA,NA,43.2934153,-70.9558957,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83","345.","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"017",NA,NA,NA,NA,18,"ft",NA,NA,"NWIS"
"892","USGS-NH","USGS New Hampshire Water Science Center","USGS-431737072073201","NH-GPW   26","Well",NA,"01080106",NA,NA,NA,NA,43.2936867,-72.1250855,25000,"5","seconds","Interpolated from MAP.","NAD83","1280","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"019",NA,"Bedrock",NA,1987,150,"ft",NA,NA,"NWIS"
"893","USGS-NH","USGS New Hampshire Water Science Center","USGS-431738071213701","NH-CQW   59","Well",NA,"01070006",NA,NA,NA,NA,43.2939694,-71.3597904,NA,"5","seconds","Interpolated from MAP.","NAD83","540","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,260,"ft",NA,NA,"NWIS"
"894","USGS-NH","USGS New Hampshire Water Science Center","USGS-431738071340501","NH-CVW  124","Well",NA,"01070006",NA,NA,NA,NA,43.2939684,-71.5675735,NA,"5","seconds","Interpolated from MAP.","NAD83","380","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,190,"ft",NA,NA,"NWIS"
"895","USGS-NH","USGS New Hampshire Water Science Center","USGS-431739071340901","NH-CVW  167","Well",NA,"01070006",NA,NA,NA,NA,43.2942461,-71.5686846,NA,"5","seconds","Interpolated from MAP.","NAD83","380","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1988,310,"ft",NA,NA,"NWIS"
"896","USGS-NH","USGS New Hampshire Water Science Center","USGS-431742071594601","NH-NDW   78","Well: Test hole not completed as a well",NA,"01070003",NA,NA,NA,NA,43.2950762,-71.9956388,24000,"1","seconds","Interpolated from MAP.","NAD83","725","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19880803,24,"ft",32,"ft","NWIS"
"897","USGS-NH","USGS New Hampshire Water Science Center","USGS-431744071171501","NH-PHW   35","Well",NA,"01070006",NA,NA,NA,NA,43.2956362,-71.2870108,NA,"5","seconds","Interpolated from MAP.","NAD83","800","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,363,"ft",NA,NA,"NWIS"
"898","USGS-NH","USGS New Hampshire Water Science Center","USGS-431746071350701","NH-CEW  100","Well",NA,"01070006",NA,NA,NA,NA,43.2961904,-71.5847962,NA,"5","seconds","Interpolated from MAP.","NAD83","310","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1989,320,"ft",NA,NA,"NWIS"
"899","USGS-NH","USGS New Hampshire Water Science Center","USGS-431748071542101","NH-SYW   91","Well",NA,"01070003",NA,NA,NA,NA,43.2967433,-71.9053591,NA,"5","seconds","Interpolated from MAP.","NAD83","550","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1988,365,"ft",NA,NA,"NWIS"
"900","USGS-NH","USGS New Hampshire Water Science Center","USGS-431749071334901","NH-CEW   20","Well",NA,"01070006",NA,NA,NA,NA,43.2970239,-71.5631289,NA,"5","seconds","Interpolated from MAP.","NAD83","380","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,260,"ft",NA,NA,"NWIS"
"901","USGS-NH","USGS New Hampshire Water Science Center","USGS-431753070591401","NH-RHW   64","Well",NA,"01060003",NA,NA,NA,NA,43.2981371,-70.98673,24000,"5","seconds","Interpolated from MAP.","NAD83","249","feet","2","feet","Altimeter.","NGVD29","US",33,"017",NA,NA,NA,19860801,60,"ft",123,"ft","NWIS"
"902","USGS-NH","USGS New Hampshire Water Science Center","USGS-431754071375601","NH-BTW   39","Well",NA,"01070006",NA,NA,NA,NA,43.2984121,-71.6317418,NA,"5","seconds","Interpolated from MAP.","NAD83","620","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1988,280,"ft",NA,NA,"NWIS"
"903","USGS-NH","USGS New Hampshire Water Science Center","USGS-431755072084601","NH-GPW   21","Well",NA,"01080106",NA,NA,NA,NA,43.2986865,-72.1456415,25000,"5","seconds","Interpolated from MAP.","NAD83","1004.","feet","1","feet","Interpolated from topographic map.","NGVD29","US",33,"019",NA,"Bedrock",NA,NA,105,"ft",NA,NA,"NWIS"
"904","USGS-NH","USGS New Hampshire Water Science Center","USGS-431757071285901","NH-LSW  150","Well",NA,"01070006",NA,NA,NA,NA,43.2992468,-71.4825714,NA,"5","seconds","Interpolated from MAP.","NAD83","470","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,350,"ft",NA,NA,"NWIS"
"905","USGS-NH","USGS New Hampshire Water Science Center","USGS-431757071550201","NH-SYW   29","Well",NA,"01070003",NA,NA,NA,NA,43.2992432,-71.9167483,NA,"5","seconds","Interpolated from MAP.","NAD83","800","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated",NA,1985,14,"ft",NA,NA,"NWIS"
"906","USGS-NH","USGS New Hampshire Water Science Center","USGS-431801071281701","NH-LSW  232","Well",NA,"01070006",NA,NA,NA,NA,43.300358,-71.4709044,NA,"5","seconds","Interpolated from MAP.","NAD83","400","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1989,160,"ft",NA,NA,"NWIS"
"907","USGS-NH","USGS New Hampshire Water Science Center","USGS-431804071335101","NH-CEW   89","Well",NA,"01070006",NA,NA,NA,NA,43.3011905,-71.5636846,NA,"5","seconds","Interpolated from MAP.","NAD83","370","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1989,320,"ft",NA,NA,"NWIS"
"908","USGS-NH","USGS New Hampshire Water Science Center","USGS-431805072085901","NH-GPW   25","Well",NA,"01080106",NA,NA,NA,NA,43.3014643,-72.1492527,25000,"5","seconds","Interpolated from MAP.","NAD83","980","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"019",NA,"Bedrock",NA,NA,125,"ft",NA,NA,"NWIS"
"909","USGS-NH","USGS New Hampshire Water Science Center","USGS-431807071361801","NH-BTW   20","Well",NA,"01070006",NA,NA,NA,NA,43.3020234,-71.6045189,NA,"5","seconds","Interpolated from MAP.","NAD83","300","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,320,"ft",NA,NA,"NWIS"
"910","USGS-NH","USGS New Hampshire Water Science Center","USGS-431808071562501","NH-SYW   73","Well",NA,"01070003",NA,NA,NA,NA,43.3022986,-71.9398043,NA,"5","seconds","Interpolated from MAP.","NAD83","900","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,340,"ft",NA,NA,"NWIS"
"911","USGS-NH","USGS New Hampshire Water Science Center","USGS-431809071525201","NH-SYW   67","Well",NA,"01070003",NA,NA,NA,NA,43.3025767,-71.8806364,NA,"5","seconds","Interpolated from MAP.","NAD83","960","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,163,"ft",NA,NA,"NWIS"
"912","USGS-NH","USGS New Hampshire Water Science Center","USGS-431814071470301","NH-WCW   42","Well",NA,"01070003",NA,NA,NA,NA,43.3039661,-71.78369,NA,"5","seconds","Interpolated from MAP.","NAD83","540","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1985,420,"ft",NA,NA,"NWIS"
"913","USGS-NH","USGS New Hampshire Water Science Center","USGS-431814071470302","NH-WCW   61","Well",NA,"01070003",NA,NA,NA,NA,43.3039661,-71.78369,NA,"5","seconds","Interpolated from MAP.","NAD83","540","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,580,"ft",NA,NA,"NWIS"
"914","USGS-NH","USGS New Hampshire Water Science Center","USGS-431817071103901","NH-SQW   99","Well",NA,"01070006",NA,NA,NA,NA,43.3048031,-71.1770095,NA,"5","seconds","Interpolated from MAP.","NAD83","820","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"017",NA,"Bedrock",NA,19860703,NA,NA,120,"ft","NWIS"
"915","USGS-NH","USGS New Hampshire Water Science Center","USGS-431817071230201","NH-CQW   10","Well",NA,"01070006",NA,NA,NA,NA,43.3048026,-71.3834023,NA,"5","seconds","Interpolated from MAP.","NAD83","660","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1985,180,"ft",NA,NA,"NWIS"
"916","USGS-NH","USGS New Hampshire Water Science Center","USGS-431818071343201","NH-CEW   36","Well",NA,"01070006",NA,NA,NA,NA,43.3050792,-71.5750738,NA,"5","seconds","Interpolated from MAP.","NAD83","470","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,190,"ft",NA,NA,"NWIS"
"917","USGS-NH","USGS New Hampshire Water Science Center","USGS-431826071375401","NH-BTW   26","Well",NA,"01070006",NA,NA,NA,NA,43.3073008,-71.6311863,NA,"5","seconds","Interpolated from MAP.","NAD83","610","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,203,"ft",NA,NA,"NWIS"
"918","USGS-NH","USGS New Hampshire Water Science Center","USGS-431831071380801","NH-BTW   34","Well",NA,"01070006",NA,NA,NA,NA,43.3086897,-71.6350753,NA,"5","seconds","Interpolated from MAP.","NAD83","460","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,295,"ft",NA,NA,"NWIS"
"919","USGS-NH","USGS New Hampshire Water Science Center","USGS-431833071233601","NH-LSW  103","Well",NA,"01070006",NA,NA,NA,NA,43.3092469,-71.392847,NA,"5","seconds","Interpolated from MAP.","NAD83","720","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,300,"ft",NA,NA,"NWIS"
"920","USGS-NH","USGS New Hampshire Water Science Center","USGS-431835071265201","NH-LSW   46","Well",NA,"01070006",NA,NA,NA,NA,43.3098023,-71.4472928,NA,"5","seconds","Interpolated from MAP.","NAD83","640","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1985,250,"ft",NA,NA,"NWIS"
"921","USGS-NH","USGS New Hampshire Water Science Center","USGS-431838071174401","NH-PHW   85","Well",NA,"01070006",NA,NA,NA,NA,43.310636,-71.2950668,NA,"5","seconds","Interpolated from MAP.","NAD83","660","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1988,328,"ft",NA,NA,"NWIS"
"922","USGS-NH","USGS New Hampshire Water Science Center","USGS-431838071260001","NH-LSW  234","Well",NA,"01070006",NA,NA,NA,NA,43.3106357,-71.432848,NA,"5","seconds","Interpolated from MAP.","NAD83","580","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1990,280,"ft",NA,NA,"NWIS"
"923","USGS-NH","USGS New Hampshire Water Science Center","USGS-431839071283601","NH-LSW   31","Well",NA,"01070006",NA,NA,NA,NA,43.3109133,-71.4761824,NA,"5","seconds","Interpolated from MAP.","NAD83","420","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1984,153,"ft",NA,NA,"NWIS"
"924","USGS-NH","USGS New Hampshire Water Science Center","USGS-431842071174801","NH-PHW   11","Well",NA,"01070006",NA,NA,NA,NA,43.3117471,-71.2961779,NA,"5","seconds","Interpolated from MAP.","NAD83","630","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1985,190,"ft",NA,NA,"NWIS"
"925","USGS-NH","USGS New Hampshire Water Science Center","USGS-431849071420001","NH-WHW   38","Well",NA,"01070003",NA,NA,NA,NA,43.3136889,-71.6995214,NA,"5","seconds","Interpolated from MAP.","NAD83","600","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated",NA,1987,65,"ft",NA,NA,"NWIS"
"926","USGS-NH","USGS New Hampshire Water Science Center","USGS-431853072233501","CONNECTICUT R SEEP .4 MI AB OX BR SPRINGFIELD, VT","Stream",NA,"01080106",NA,NA,NA,NA,43.3147222,-72.3930556,25000,"1","seconds","Interpolated from MAP.","NAD83","290","feet","20","feet","Interpolated from topographic map.","NGVD29","US",33,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"927","USGS-NH","USGS New Hampshire Water Science Center","USGS-431854071173401","NH-PHW   14","Well",NA,"01070006",NA,NA,NA,NA,43.3150804,-71.292289,NA,"5","seconds","Interpolated from MAP.","NAD83","720","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1985,162,"ft",NA,NA,"NWIS"
"928","USGS-NH","USGS New Hampshire Water Science Center","USGS-431854071571401","NH-SYW   69","Well",NA,"01070003",NA,NA,NA,NA,43.3150762,-71.9534158,NA,"5","seconds","Interpolated from MAP.","NAD83","890","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,160,"ft",NA,NA,"NWIS"
"929","USGS-NH","USGS New Hampshire Water Science Center","USGS-431858071134501","NH-BAW   87","Well",NA,"01070006",NA,NA,NA,NA,43.3161917,-71.2286766,NA,"5","seconds","Interpolated from MAP.","NAD83","720","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"001",NA,"Bedrock",NA,1987,300,"ft",NA,NA,"NWIS"
"930","USGS-NH","USGS New Hampshire Water Science Center","USGS-431900071223401","NH-PHW   94","Well",NA,"01070006",NA,NA,NA,NA,43.3167469,-71.3756244,NA,"5","seconds","Interpolated from MAP.","NAD83","540","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1989,105,"ft",NA,NA,"NWIS"
"931","USGS-NH","USGS New Hampshire Water Science Center","USGS-431903071193401","NH-PHW   49","Well",NA,"01070006",NA,NA,NA,NA,43.3175803,-71.3256232,NA,"5","seconds","Interpolated from MAP.","NAD83","600","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,445,"ft",NA,NA,"NWIS"
"932","USGS-NH","USGS New Hampshire Water Science Center","USGS-431904072234101","CONNECTICUT R SEEP .6 MI AB OX BR, SPRINGFIELD VT","Stream",NA,"01080106",NA,NA,NA,NA,43.3177778,-72.3947222,25000,"1","seconds","Interpolated from MAP.","NAD83","290","feet","20","feet","Interpolated from topographic map.","NGVD29","US",33,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"933","USGS-NH","USGS New Hampshire Water Science Center","USGS-431906071560601","NH-SYW   35","Well",NA,"01070003",NA,NA,NA,NA,43.3184096,-71.9345266,NA,"5","seconds","Interpolated from MAP.","NAD83","720","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1985,220,"ft",NA,NA,"NWIS"
"934","USGS-NH","USGS New Hampshire Water Science Center","USGS-431907071222901","NH-PHW   67","Well",NA,"01070006",NA,NA,NA,NA,43.3186913,-71.3742355,NA,"5","seconds","Interpolated from MAP.","NAD83","560","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1988,205,"ft",NA,NA,"NWIS"
"935","USGS-NH","USGS New Hampshire Water Science Center","USGS-431907071581901","NH-SYW   50","Well",NA,"01070003",NA,NA,NA,NA,43.3186872,-71.9714718,NA,"5","seconds","Interpolated from MAP.","NAD83","900","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,325,"ft",NA,NA,"NWIS"
"936","USGS-NH","USGS New Hampshire Water Science Center","USGS-431911071245501","NH-LSW   81","Well",NA,"01070006",NA,NA,NA,NA,43.3198023,-71.4147921,NA,"5","seconds","Interpolated from MAP.","NAD83","560","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,200,"ft",NA,NA,"NWIS"
"937","USGS-NH","USGS New Hampshire Water Science Center","USGS-431915071581601","NH-SYW   70","Well",NA,"01070003",NA,NA,NA,NA,43.3209094,-71.9706384,NA,"5","seconds","Interpolated from MAP.","NAD83","930","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1987,310,"ft",NA,NA,"NWIS"
"938","USGS-NH","USGS New Hampshire Water Science Center","USGS-431916071202401","NH-PHW   13","Well",NA,"01070006",NA,NA,NA,NA,43.3211914,-71.3395125,NA,"5","seconds","Interpolated from MAP.","NAD83","700","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1985,482,"ft",NA,NA,"NWIS"
"939","USGS-NH","USGS New Hampshire Water Science Center","USGS-431916071380801","NH-BTW   36","Well",NA,"01070006",NA,NA,NA,NA,43.3211895,-71.6350754,NA,"5","seconds","Interpolated from MAP.","NAD83","370","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1988,405,"ft",NA,NA,"NWIS"
"940","USGS-NH","USGS New Hampshire Water Science Center","USGS-431918071222401","NH-PHW   82","Well",NA,"01070006",NA,NA,NA,NA,43.3217468,-71.3728466,NA,"5","seconds","Interpolated from MAP.","NAD83","600","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1988,240,"ft",NA,NA,"NWIS"
"941","USGS-NH","USGS New Hampshire Water Science Center","USGS-431923071041601","NH-FAW   45","Well",NA,"01060003",NA,NA,NA,NA,43.3231366,-71.07062,62500,"1","seconds","Interpolated from MAP.","NAD83","665.","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"017",NA,NA,NA,1949,11.2,"ft",11.2,"ft","NWIS"
"942","USGS-NH","USGS New Hampshire Water Science Center","USGS-431923071294901","NH-LSW  202","Well",NA,"01070006",NA,NA,NA,NA,43.3231353,-71.4964609,NA,"5","seconds","Interpolated from MAP.","NAD83","480","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1989,282,"ft",NA,NA,"NWIS"
"943","USGS-NH","USGS New Hampshire Water Science Center","USGS-431926071243101","NH-LSW  176","Well",NA,"01070006",NA,NA,NA,NA,43.3239689,-71.4081253,NA,"5","seconds","Interpolated from MAP.","NAD83","650","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1988,120,"ft",NA,NA,"NWIS"
"944","USGS-NH","USGS New Hampshire Water Science Center","USGS-431936072235501","NH-CJW    1","Well",NA,"01080106",NA,NA,NA,NA,43.3267409,-72.3981447,25000,"5","seconds","Interpolated from MAP.","NAD83","345","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"019","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19870930,20,"ft",94,"ft","NWIS"
"945","USGS-NH","USGS New Hampshire Water Science Center","USGS-431938071241701","NH-LSW  189","Well",NA,"01070006",NA,NA,NA,NA,43.3273022,-71.4042364,NA,"5","seconds","Interpolated from MAP.","NAD83","670","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1988,125,"ft",NA,NA,"NWIS"
"946","USGS-NH","USGS New Hampshire Water Science Center","USGS-431938071334901","NH-CEW   87","Well",NA,"01070006",NA,NA,NA,NA,43.3273013,-71.5631292,NA,"5","seconds","Interpolated from MAP.","NAD83","500","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1989,325,"ft",NA,NA,"NWIS"
"947","USGS-NH","USGS New Hampshire Water Science Center","USGS-431939071185901","NH-PHW   90","Well",NA,"01070006",NA,NA,NA,NA,43.3275803,-71.3159008,NA,"5","seconds","Interpolated from MAP.","NAD83","540","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1989,162,"ft",NA,NA,"NWIS"
"948","USGS-NH","USGS New Hampshire Water Science Center","USGS-431939071290301","NH-LSW  102","Well",NA,"01070006",NA,NA,NA,NA,43.3275797,-71.4836828,NA,"5","seconds","Interpolated from MAP.","NAD83","480","feet","10","feet","Interpolated from topographic map.","NGVD29","US",33,"013",NA,"Bedrock",NA,1986,300,"ft",NA,NA,"NWIS"
